Date,D_ANDO,D_IMHA,D_SUDK,D_YENJ,D_GNWE,D_GMBH,D_YEOC,D_HAPC,D_NAMG,D_MIRY
2013-09-29,29.23,4.66,0,12.39,1.38,0.4,NA,10.49,35.05,1.48
2013-09-30,29.54,6.63,0,12.39,1.25,0.4,NA,10.72,35.2,1.5
2013-10-01,14.96,4.74,0,12.39,0.67,0.4,NA,11.03,35.09,1.48
2013-10-02,15.1,4.73,0,12.39,0.34,0.4,NA,11,58.16,1.47
2013-10-03,14.96,6.77,0,12.39,0.34,0.4,NA,10.97,73.48,1.49
2013-10-04,15.43,4.74,0,12.39,0.34,0.4,NA,10.99,73.58,1.49
2013-10-05,15.13,4.76,0,12.39,0.34,0.4,NA,10.99,73.51,1.49
2013-10-06,15.01,6.91,0,12.39,0.34,0.4,NA,10.98,74.26,1.43
2013-10-07,14.52,4.79,0,12.39,0.41,0.4,NA,11.23,74.68,1.51
2013-10-08,14.97,4.8,0,12.39,0.34,0.4,NA,10.59,189.65,1.44
2013-10-09,14.92,6.86,0,12.39,0.35,0.4,NA,10.97,82.59,1.44
2013-10-10,15,4.84,0,12.39,0.35,0.4,NA,10.96,73.85,1.51
2013-10-11,14.69,4.85,0,12.39,0.35,0.4,NA,10.94,72.28,1.49
2013-10-12,15,6.94,0,12.39,0.35,0.4,NA,10.94,71.63,1.45
2013-10-13,14.9,4.86,0,12.39,0.35,0.4,NA,10.98,71.53,1.46
2013-10-14,15.05,4.87,0,12.39,0.35,0.4,NA,11.01,71.43,1.46
2013-10-15,15.21,6.97,0,12.39,0.35,0.4,NA,10.96,71.43,1.46
2013-10-16,14.97,4.88,0,12.39,0.35,0.4,NA,11,71.82,1.45
2013-10-17,14.95,4.89,0,12.39,0.35,0.4,NA,10.95,72.13,1.33
2013-10-18,15.05,6.98,0,10.17,0.35,0.4,NA,11.01,72.51,1.54
2013-10-19,15.13,4.9,0,5.69,0.35,0.4,NA,11.05,72.53,1.48
2013-10-20,14.95,4.9,0,5.48,0.35,0.4,NA,10.95,73.21,1.43
2013-10-21,14.98,7,0,5.41,0.37,0.4,NA,10.95,49.79,1.48
2013-10-22,15.08,4.92,0,5.23,0.35,0.4,NA,11.04,30.2,1.4
2013-10-23,15.1,4.92,0,5.11,0.35,0.4,NA,10.96,30.2,1.52
2013-10-24,15.02,7.01,0,5.04,0.35,0.4,NA,10.97,30.06,1.44
2013-10-25,15.09,4.93,0,4.97,0.35,0.4,NA,10.97,30.31,1.45
2013-10-26,14.96,4.93,0,4.94,0.35,0.4,NA,10.97,30.09,1.45
2013-10-27,15.07,7.01,0,4.9,0.35,0.4,NA,10.98,29.94,1.47
2013-10-28,14.9,4.94,0,4.9,0.35,0.4,NA,10.99,30.33,1.48
2013-10-29,14.86,4.94,0,4.79,0.35,0.4,NA,10.98,30.09,1.44
2013-10-30,14.77,7.55,0,4.75,0.35,0.4,NA,10.99,30.01,1.44
2013-10-31,14.73,4.94,0,4.71,0.43,0.4,NA,11.02,30.15,1.46
2013-11-01,17.1,6.64,0,4.69,0.35,0.4,NA,14.42,20.84,1.49
2013-11-02,17.05,6.57,0,4.66,0.35,0.4,NA,14.36,20.89,1.48
2013-11-03,17.07,6.58,0,4.64,0.35,0.4,NA,14.44,20.81,1.49
2013-11-04,17.08,6.6,0,4.63,0.35,0.4,NA,14.39,20.77,1.37
2013-11-05,16.97,6.65,0,4.59,0.35,0.4,NA,14.55,20.8,1.47
2013-11-06,16.92,6.56,0,4.57,0.35,0.4,NA,14.36,20.82,1.45
2013-11-07,17.1,7.3,0,4.47,0.35,0.4,NA,14.44,20.67,1.41
2013-11-08,16.98,5.93,0,4.48,0.35,0.4,NA,14.42,20.84,1.54
2013-11-09,16.93,6.59,0,4.49,0.35,0.4,NA,14.41,20.77,1.53
2013-11-10,16.91,6.58,0,4.78,0.35,0.4,NA,14.19,20.81,1.43
2013-11-11,17.09,6.59,0,4.98,0.35,0.4,NA,14.36,20.78,1.45
2013-11-12,17,6.61,0,4.71,0.35,0.4,NA,14.35,17.72,1.48
2013-11-13,17,6.69,0,4.57,0.59,0.4,NA,14.39,17.21,1.47
2013-11-14,16.96,6.67,0,4.52,0.35,0.4,NA,14.42,20.81,1.54
2013-11-15,17.07,6.58,0,4.51,0.35,0.4,NA,14.35,20.8,1.47
2013-11-16,17.02,6.67,0,4.53,0.35,0.4,NA,14.49,20.84,1.48
2013-11-17,17.01,6.64,0,4.5,0.35,0.4,NA,14.35,20.8,1.48
2013-11-18,17.29,6.6,0,4.5,0.35,0.4,NA,14.37,20.73,1.59
2013-11-19,17.02,6.61,0,4.45,0.35,0.4,NA,14.47,20.78,1.5
2013-11-20,17.04,6.65,0,4.75,0.35,0.4,NA,14.34,20.94,1.46
2013-11-21,16.97,6.68,0,4.95,0.35,0.4,NA,14.42,20.83,1.44
2013-11-22,16.88,6.6,0,4.99,0.35,0.4,NA,14.38,20.81,1.46
2013-11-23,16.99,6.59,0,5.01,0.35,0.4,NA,14.4,20.84,1.49
2013-11-24,17.07,6.63,0,5.01,0.35,0.4,NA,14.57,20.8,1.47
2013-11-25,11.86,5.95,0,6.28,0.35,0.53,NA,14.55,20.52,1.48
2013-11-26,16.96,6.6,0,8.33,0.35,0.35,NA,14.41,19.93,1.47
2013-11-27,16.99,6.6,0,6.73,0.35,0.35,NA,14.41,20.92,1.43
2013-11-28,17.21,6.62,0,5.48,0.35,0.35,NA,14.57,20.91,1.42
2013-11-29,17.17,6.64,0,5.03,0.35,0.35,NA,14.47,20.85,1.51
2013-11-30,16.96,6.67,0,4.81,0.35,0.35,NA,14.37,20.88,1.47
2013-12-01,15.62,6.15,0,4.72,0.35,0.35,NA,14.36,22.27,1.49
2013-12-02,15.64,6.05,0,4.69,0.35,0.35,NA,14.42,22.42,1.51
2013-12-03,15.67,6.18,0,4.64,0.35,0.35,NA,14.5,22.52,1.47
2013-12-04,15.53,4.97,0,4.61,0.35,0.35,NA,14.43,22.21,1.48
2013-12-05,15.62,8.58,0,4.61,0.35,0.35,NA,14.41,22.44,1.49
2013-12-06,15.55,4.97,0,4.62,0.35,0.35,NA,14.23,22.42,1.49
2013-12-07,15.56,7.34,0,4.59,0.35,0.35,NA,14.38,22.36,1.49
2013-12-08,15.6,4.96,0,4.56,0.35,0.35,NA,14.4,22.3,1.49
2013-12-09,15.6,7.34,0,4.6,0.35,0.35,NA,14.38,22.26,1.5
2013-12-10,15.63,4.96,0,5.13,0.35,0.35,NA,14.39,22.36,1.47
2013-12-11,15.76,7.33,0,5.27,0.35,0.35,NA,14.5,22.27,1.46
2013-12-12,15.54,4.96,0,4.97,0.35,0.35,NA,14.4,22.38,1.42
2013-12-13,15.59,7.38,0,4.85,0.37,0.35,NA,14.43,22.4,1.47
2013-12-14,15.63,4.96,0,4.72,0.35,0.35,NA,14.38,22.41,1.45
2013-12-15,15.62,7.34,0,4.69,0.35,0.35,NA,14.39,22.21,1.49
2013-12-16,15.57,4.96,0,4.63,0.35,0.35,NA,14.36,22.28,1.49
2013-12-17,15.63,7.32,0,4.58,0.35,0.35,NA,14.38,22.42,1.49
2013-12-18,15.69,4.95,0,4.62,0.35,0.35,NA,14.39,22.42,1.47
2013-12-19,15.67,7.35,0,4.68,0.35,0.35,NA,14.36,22.53,1.47
2013-12-20,15.66,4.95,0,4.67,0.35,0.35,NA,14.4,22.56,1.46
2013-12-21,15.73,7.27,0,4.58,0.35,0.35,NA,14.37,22.28,1.44
2013-12-22,15.68,4.94,0,4.5,0.35,0.35,NA,14.4,22.3,1.47
2013-12-23,15.55,7.6,0,4.46,0.42,0.35,NA,14.34,22.23,1.5
2013-12-24,15.6,4.94,0,4.44,0.35,0.44,NA,14.37,22.41,1.5
2013-12-25,15.63,7.3,0,4.41,0.35,0.35,NA,14.37,22.08,1.5
2013-12-26,15.59,4.93,0,4.4,0.35,0.35,NA,14.35,22.31,1.48
2013-12-27,15.65,7.25,0,4.41,0.35,0.35,NA,14.4,22.31,1.48
2013-12-28,15.57,4.93,0,4.38,0.35,0.35,NA,14.42,22.62,1.48
2013-12-29,15.66,7.29,0,4.31,0.35,0.35,NA,14.37,22.27,1.5
2013-12-30,16.24,4.87,0,4.28,0.35,0.35,NA,14.33,22.28,1.45
2013-12-31,15.75,7.16,0,4.3,0.35,0.35,NA,14.38,22.34,1.5
2014-01-01,14.57,7.18,0,4.3,0.35,0.35,NA,13.41,24.07,1.46
2014-01-02,14.63,4.8,0,4.32,0.35,0.35,NA,13.46,24.06,1.46
2014-01-03,14.78,7.19,0,4.32,0.35,0.35,NA,13.38,24.16,1.51
2014-01-04,14.73,4.8,0,4.3,0.35,0.35,NA,13.45,24.07,1.49
2014-01-05,14.68,7.18,0,4.29,0.35,0.35,NA,13.46,24.14,1.51
2014-01-06,14.66,4.79,0,4.29,0.35,0.35,NA,13.37,24.09,1.5
2014-01-07,14.71,7.14,0,4.27,0.35,6.18,NA,13.44,24.26,1.48
2014-01-08,7.17,4.78,0,4.25,0.37,15,NA,13.38,24.04,1.49
2014-01-09,7.21,4.77,0,4.26,0.35,15,NA,13.39,24.16,1.49
2014-01-10,7.18,6.86,0,4.2,0.35,15,NA,13.33,24.23,1.51
2014-01-11,7.27,4.78,0,4.17,0.35,13.13,NA,13.43,24.24,1.49
2014-01-12,7.15,4.78,0,4.16,0.35,10,NA,13.38,24.13,1.51
2014-01-13,7.12,6.89,0,4.11,0.35,10,NA,13.38,24.17,1.52
2014-01-14,7.1,4.78,0,4.08,0.35,10,NA,13.43,24.26,1.5
2014-01-15,7.35,4.78,0,4.06,0.35,10,NA,13.35,24.35,1.51
2014-01-16,7.25,6.91,0,4.04,0.38,10,NA,13.4,24.28,1.5
2014-01-17,7.11,4.77,0,4.06,0.35,9.2,NA,13.42,24.45,1.48
2014-01-18,7.25,4.77,0,4.06,0.35,8,NA,13.36,24.45,1.48
2014-01-19,7.2,6.88,0,4.02,0.35,8,NA,13.37,24.41,1.48
2014-01-20,7.27,4.77,0,4.06,0.35,8,NA,13.32,24.25,1.47
2014-01-21,7.32,4.77,0,4.08,0.35,8,NA,13.36,24.41,1.48
2014-01-22,7.23,6.81,0,4.04,0.35,9.24,NA,13.41,24.24,1.48
2014-01-23,7.23,4.77,0,4.02,0.35,9.3,NA,13.45,24.28,1.46
2014-01-24,6.9,3.86,0,4.03,0.35,4.3,NA,13.42,24.32,1.48
2014-01-25,14.55,5.6,0,4.07,0.35,0.2,NA,13.38,24.27,1.49
2014-01-26,14.55,3.04,0,4.14,0.35,0.2,NA,13.41,24.28,1.48
2014-01-27,14.56,5.46,0,4.16,0.35,0.2,NA,13.39,24.32,1.5
2014-01-28,14.6,3.04,0,4.13,0.35,0.2,NA,13.38,24.33,1.5
2014-01-29,17.43,5.47,0,4.1,0.35,0.2,NA,15.83,24.36,1.49
2014-01-30,14.49,3.04,0,4.16,0.35,0.2,NA,12.99,24.37,1.49
2014-01-31,11.57,5.44,0,4.16,0.35,0.2,NA,10.34,24.39,1.37
2014-02-01,14.11,3.04,0,4.12,0.35,0.2,NA,14.17,23.83,1.42
2014-02-02,11.57,5.39,0,4.17,0.35,0.2,NA,11.16,24,1.47
2014-02-03,17.5,3.06,0,4.28,0.89,0.2,NA,16.78,23.97,1.46
2014-02-04,14.53,5.43,0,4.31,1.31,0.2,NA,14.09,24.02,1.46
2014-02-05,14.63,3.12,0,4.18,1.14,0.2,NA,14.18,24.3,1.44
2014-02-06,14.61,5.54,0,4.11,1.3,0.2,NA,14.05,24.13,1.45
2014-02-07,14.56,3.12,0,4.09,1.29,0.2,NA,14.11,24.12,1.45
2014-02-08,14.51,5.54,0,4.1,1.29,0.2,NA,14.09,24.06,1.45
2014-02-09,14.59,3.12,0,4.18,1.29,0.2,NA,14.43,24.01,1.45
2014-02-10,14.59,5.47,0,4.21,1.28,0.2,NA,14.08,24.04,1.45
2014-02-11,14.59,3.12,0,4.2,1.28,0.2,NA,14.1,24.09,1.47
2014-02-12,14.64,5.54,0,4.14,1.28,0.2,NA,14.09,24.11,1.45
2014-02-13,14.55,3.14,0,4.13,1.3,0.2,NA,14.08,24,1.44
2014-02-14,14.56,5.47,0,4.14,1.29,0.2,NA,14.06,24.18,1.45
2014-02-15,14.55,3.15,0,4.11,1.29,0.2,NA,14.1,24.12,1.46
2014-02-16,14.65,5.51,0,4.1,1.29,0.2,NA,14.11,24.13,1.45
2014-02-17,14.6,3.15,0,4.1,1.28,0.2,NA,14.06,24.1,1.44
2014-02-18,14.6,5.49,0,4.12,1.28,0.2,NA,14.11,24.03,1.45
2014-02-19,14.62,3.11,0,4.11,1.28,0.2,NA,14.03,24.03,1.43
2014-02-20,14.59,5.36,0,4.09,1.27,0.2,NA,14.06,23.38,1.43
2014-02-21,14.62,2.95,0,4.09,1.27,0.2,NA,14.08,23.94,1.47
2014-02-22,14.61,5.29,0,4.08,1.27,0.2,NA,14.14,24.02,1.47
2014-02-23,14.61,2.97,0,4.08,1.27,0.2,NA,14.23,24.11,1.47
2014-02-24,14.62,5.34,0,4.07,1.27,0.2,NA,14.1,23.95,1.46
2014-02-25,14.62,2.98,0,4.07,1.26,0.2,NA,14.05,23.77,1.47
2014-02-26,14.63,5.29,0,4.08,1.26,0.2,NA,14.16,23.64,1.48
2014-02-27,14.62,2.97,0,4.08,1.26,0.15,NA,14.05,23.87,1.48
2014-02-28,14.6,5.36,0,4.11,0.93,0,NA,14.08,24.02,1.49
2014-03-01,20.74,2.97,0,4.15,0.33,0,NA,14.15,17.26,1.46
2014-03-02,20.78,6.15,0,4.18,0.33,0,NA,14.15,17.29,1.46
2014-03-03,20.82,2.95,0,4.18,0.24,0,NA,14.09,17.4,1.49
2014-03-04,20.77,6.04,0,4.18,0.58,0,NA,14.09,17.33,1.49
2014-03-05,20.75,2.9,0,4.18,0.33,0,NA,14.13,17.65,1.48
2014-03-06,20.84,6.08,0,4.18,0.33,0.06,NA,14.13,17.19,1.48
2014-03-07,23.77,2.9,0,4.18,0.33,0.2,NA,16.09,12.35,1.48
2014-03-08,23.84,6.06,0,4.18,0.33,0.2,NA,16.08,12.33,1.47
2014-03-09,23.35,2.91,0,4.18,0.33,0.2,NA,16.11,12.14,1.46
2014-03-10,23.75,6.04,0,4.18,0.33,0.2,NA,16.09,12.28,1.46
2014-03-11,23.77,2.84,0,4.18,0.33,0.2,NA,16.1,12.32,1.45
2014-03-12,23.78,6.01,0,4.18,0.33,0.2,NA,16.08,12.34,1.45
2014-03-13,23.77,3.57,0,4.18,0.33,0.2,NA,16.07,12.21,1.44
2014-03-14,23.74,6.86,0,4.18,0.34,0.2,NA,16.1,12.27,1.48
2014-03-15,23.75,3.12,0,4.18,0.34,0.2,NA,16.1,12.29,1.5
2014-03-16,23.87,6.25,0,4.18,0.34,0.2,NA,16.12,12.23,1.49
2014-03-17,23.89,3.12,0,4.18,0.34,0.2,NA,16.14,12.39,1.5
2014-03-18,23.85,6.39,0,4.18,0.34,0.2,NA,16.04,12.37,1.46
2014-03-19,23.84,3.12,0,4.18,0.34,0.2,NA,16.02,12.41,1.46
2014-03-20,23.85,6.28,0,4.18,0.34,0.2,NA,16.02,12.28,1.46
2014-03-21,23.8,2.92,0,4.18,0.34,0.2,NA,16.07,12.29,1.52
2014-03-22,23.79,6.11,0,4.18,0.34,0.2,NA,11.08,17.3,1.5
2014-03-23,23.84,2.92,0,4.18,0.34,0.2,NA,11.03,17.24,1.52
2014-03-24,23.71,6.08,0,4.18,0.34,0.2,NA,11.1,17.25,1.52
2014-03-25,23.82,6.01,0,4.18,0.34,0.2,NA,11.13,17.2,1.47
2014-03-26,23.83,2.9,0,4.18,0.34,0.2,NA,11.06,20.95,1.47
2014-03-27,23.85,2.85,0,4.18,0.34,0.2,NA,11.08,24.8,1.47
2014-03-28,23.79,5.98,0,4.18,0.34,0.2,NA,11.1,24.73,1.43
2014-03-29,23.79,2.87,0,4.18,0.34,0.2,NA,11.04,24.66,1.43
2014-03-30,23.82,6,0,4.71,0.34,0.2,NA,11.07,24.68,1.39
2014-03-31,23.73,2.89,0,5.23,0.34,0.2,NA,11.07,24.69,1.44
2014-04-01,21.15,5.06,0,4.92,0.34,0.2,NA,11.21,19.74,1.46
2014-04-02,11.92,14.38,0,4.62,0.81,0.2,NA,11.23,19.91,1.5
2014-04-03,0,26.32,0,4.48,1.29,0.2,NA,11.18,19.9,1.46
2014-04-04,14.72,11.5,0,4.77,1.29,0.2,NA,11.2,19.99,1.42
2014-04-05,21.21,5.01,0,4.88,1.29,0.2,NA,11.2,19.85,1.41
2014-04-06,21.25,4.98,0,4.67,1.29,0.2,NA,11.22,19.71,1.4
2014-04-07,21.2,5.04,0,4.52,1.28,0.2,NA,11.22,19.8,1.42
2014-04-08,21.22,5.07,0,4.42,1.28,0.2,NA,11.18,19.95,1.39
2014-04-09,21.17,5.04,0,4.35,1.27,0.2,NA,11.19,19.38,1.45
2014-04-10,21.21,5.06,0,4.28,1.28,0.2,NA,11.19,19.58,1.48
2014-04-11,21.18,4.96,0,4.22,1.28,0.2,NA,11.21,19.74,1.46
2014-04-12,21.22,5.06,0,4.18,1.27,0.2,NA,11.53,19.78,1.44
2014-04-13,16.25,5.05,0,4.14,1.27,0.2,NA,11.16,19.77,1.45
2014-04-14,26.15,5.02,0,4.07,1.27,0.2,NA,11.17,19.79,1.43
2014-04-15,21.2,4.9,0,4.02,1.27,0.2,NA,11.23,19.82,1.46
2014-04-16,21.15,4.99,0,3.95,1.27,0.2,NA,11.17,22.24,1.44
2014-04-17,21.22,4.96,0,3.91,1.26,0.2,NA,11.35,20.92,1.46
2014-04-18,36.24,5.04,0,4.03,1.26,0.2,NA,11.22,19.75,1.48
2014-04-19,11.25,14.95,0,4.06,1.26,0.2,NA,11.14,19.72,1.47
2014-04-20,11.23,15.03,0,3.84,1.26,0.2,NA,11.21,19.65,1.44
2014-04-21,11.24,15.14,0,3.91,1.13,0.2,NA,11.21,19.82,1.42
2014-04-22,11.16,14.68,0,3.93,1.25,0.17,NA,11.21,19.82,1.49
2014-04-23,11.18,15.07,0,3.89,1.26,0.2,NA,11.18,19.75,1.51
2014-04-24,11.19,14.88,0,3.82,1.26,0.2,NA,11.13,19.79,1.51
2014-04-25,11.31,14.9,0,3.78,1.25,0.2,NA,11.31,27.26,1.52
2014-04-26,11.18,15.13,0,3.63,1.25,0.2,NA,11.15,41.33,1.5
2014-04-27,11.13,15.07,0,3.62,1.25,0.2,NA,11.22,50.32,1.48
2014-04-28,11.27,15.08,0,3.93,1.25,0.2,NA,11.22,74.65,1.5
2014-04-29,11.19,15.07,0,4.41,1.25,0.2,NA,11.16,74.93,1.49
2014-04-30,11.23,15.13,0,4.79,1.26,0.23,NA,11.21,74.97,1.51
2014-05-01,11.13,27.49,0,4.67,1.26,0.3,NA,12.07,74.61,1.54
2014-05-02,11.22,27.54,0,4.43,1.26,0.3,NA,11.99,74.5,1.54
2014-05-03,11.21,27.43,0,4.23,1.26,0.3,NA,12.07,74.65,1.54
2014-05-04,8.99,14.47,0,4.09,1.26,0.3,NA,12.09,75.12,1.54
2014-05-05,24.08,14.53,0,3.98,1.26,0.3,NA,12.07,75.49,1.54
2014-05-06,19.23,11.52,0,3.88,1.26,0.3,NA,12.13,76.44,1.54
2014-05-07,29.31,17.71,0,3.81,1.26,0.3,NA,12.07,76.23,1.53
2014-05-08,24.34,14.55,0,3.75,1.25,0.3,NA,12.08,73.63,1.54
2014-05-09,24.29,14.5,0,3.69,1.25,0.3,NA,11.98,77.84,1.53
2014-05-10,24.19,14.41,0,3.61,1.25,0.3,NA,12.1,78.65,1.53
2014-05-11,19.3,11.49,0,3.54,1.24,0.3,NA,12.12,79.31,1.52
2014-05-12,29.41,17.56,0,3.74,1.24,0.3,NA,12.26,79.26,1.53
2014-05-13,16.58,21.73,0,3.62,1.23,0.3,NA,12.09,79.52,1.57
2014-05-14,16.71,21.94,0,3.6,1.23,0.3,NA,12.11,66.89,1.52
2014-05-15,16.85,21.87,0,3.55,1.23,0.3,NA,12.13,39.93,1.51
2014-05-16,16.83,21.81,0,3.51,1.23,0.3,NA,12.03,40.19,1.53
2014-05-17,16.79,21.95,0,3.49,1.23,0.32,NA,12.07,40.27,1.52
2014-05-18,11.78,17.14,0,3.47,1.22,0.32,NA,12.15,39.82,1.48
2014-05-19,24.08,25.07,0,3.43,1.22,0.34,NA,12.11,29,1.55
2014-05-20,20.84,18.05,0,3.37,1.22,0.34,NA,12.11,19.7,1.55
2014-05-21,20.82,18.03,0,3.31,1.22,0.34,NA,12.22,19.56,1.54
2014-05-22,20.74,18.04,0,3.26,1.21,0.37,NA,12.05,19.67,1.53
2014-05-23,20.75,18.16,0,3.28,1.21,0.26,NA,12.05,18,1.53
2014-05-24,20.95,17.96,0,3.31,1.21,0.34,NA,12.06,19.56,1.5
2014-05-25,15.89,12.96,0,3.36,1.2,0.34,NA,12.06,19.38,1.48
2014-05-26,26.25,23.06,0,3.62,0.85,0.34,NA,12.1,19.47,1.54
2014-05-27,21.73,17.96,0,4.4,0.32,0.2,NA,12.13,19.61,1.68
2014-05-28,21.76,17.98,0,4.52,0.32,0.23,NA,11.96,19.58,1.63
2014-05-29,21.84,18.01,0,4.14,0.32,0.34,NA,12.17,19.57,2.02
2014-05-30,21.91,18.11,0,3.89,0.32,0.34,NA,12.23,19.65,2.39
2014-05-31,21.87,18.11,0,3.73,0.32,0.39,NA,12.07,19.62,2.32
2014-06-01,36.93,10.43,0,3.6,0.32,0.48,NA,14.32,30.32,2.34
2014-06-02,48.82,16.32,0,3.53,0.32,0.48,NA,24.29,30.27,2.34
2014-06-03,42.92,13.75,0,3.66,0.36,0.49,NA,19.27,30.23,2.31
2014-06-04,42.87,14.27,0,3.8,0.43,0.48,NA,19.37,30.4,1.91
2014-06-05,48.9,17.15,0,4.17,0.43,0.49,NA,24.3,30.3,2.03
2014-06-06,36.82,11.15,0,4.21,0.43,0.49,NA,14.3,30.42,2.3
2014-06-07,42.97,14.27,0,3.99,0.43,0.49,NA,19.3,30.39,2.33
2014-06-08,36.85,11.2,0,3.81,0.43,0.49,NA,14.32,30.28,2.31
2014-06-09,48.82,17.15,0,3.72,0.43,0.49,NA,24.37,30.29,2.2
2014-06-10,42.91,14.01,0,3.71,0.43,0.47,NA,19.22,30.42,2.29
2014-06-11,42.96,13.85,0,3.85,0.43,0.49,NA,19.3,30.35,2.09
2014-06-12,42.89,13.84,0,3.97,0.32,0.51,NA,19.31,30.36,1.78
2014-06-13,48.89,13.9,0,4.14,0.43,0.49,NA,19.17,45.4,1.81
2014-06-14,36.91,13.82,0,4.39,0.43,0.49,NA,19.33,82.71,1.9
2014-06-15,42.7,10.98,0,4.15,0.43,0.49,NA,14.21,56.38,1.84
2014-06-16,42.84,17.33,0,3.92,0.43,0.49,NA,24.29,30.43,1.86
2014-06-17,42.77,14.4,0,3.76,0.43,0.45,NA,19.3,30.49,1.9
2014-06-18,43.02,14.4,0,3.65,0.43,0.49,NA,19.28,30.26,2.64
2014-06-19,42.79,14.59,0,3.56,0.43,0.49,NA,19.34,30.37,3.01
2014-06-20,48.97,14.13,0,3.5,0.43,0.49,NA,19.29,30.44,3.05
2014-06-21,36.91,14.18,0,3.47,0.43,0.49,0,19.23,30.35,3.05
2014-06-22,42.97,11.15,0,3.48,0.43,0.49,0,14.23,30.32,3.05
2014-06-23,42.89,17.15,0,3.93,0.43,0.49,0,24.24,30.37,3.09
2014-06-24,42.89,14.57,0,5.18,0.43,0.49,0,19.31,30.37,2.79
2014-06-25,42.69,14.59,0,10.21,0.43,0.49,0,19.38,30.57,2.51
2014-06-26,42.87,14.67,0,6.97,0.41,0.49,0,19.3,30.46,2.47
2014-06-27,48.81,14.93,0,5.13,0.43,0.49,0,19.3,30.49,2.47
2014-06-28,36.92,14.7,0,4.66,0.43,0.53,0,19.34,30.5,2.46
2014-06-29,42.98,11.71,0,4.4,0.43,0.54,0,14.23,30.37,2.48
2014-06-30,42.9,17.77,0,4.23,0.43,0.48,0,24.28,30.44,2.5
2014-07-01,42.92,4.47,0,4.18,0.43,0.44,0,18.38,34.18,2.51
2014-07-02,42.89,6.83,0,4.18,0.43,0.42,0,18.55,34.16,2.47
2014-07-03,42.85,4.47,0.18,4.18,0.43,0.42,0.2,18.4,34.16,2.44
2014-07-04,42.81,6.8,0.33,4.18,0.43,0.43,0.36,18.34,34.17,2.47
2014-07-05,42.86,4.48,0.33,4.18,0.43,0.43,0.36,18.39,34.22,2.48
2014-07-06,36.91,6.89,0.33,4.18,0.43,0.43,0.36,13.43,34,2.45
2014-07-07,48.99,4.49,0.33,4.2,0.42,0.43,0.36,23.41,34.17,2.44
2014-07-08,43.08,6.88,0.33,4.14,0.42,0.43,0.36,18.41,34.19,2.21
2014-07-09,43.01,4.49,0.33,4.06,0.42,0.41,0.36,18.39,34.27,1.74
2014-07-10,42.88,6.87,0.33,4,0.42,0.43,0.36,18.43,34.39,1.78
2014-07-11,42.89,4.5,0.33,3.91,0.42,0.43,0.36,18.42,34.37,2.2
2014-07-12,42.91,6.8,0.33,3.79,0.42,0.43,0.36,18.43,34.27,2.43
2014-07-13,37.14,4.5,0.33,3.65,0.42,0.43,0.36,13.36,34.17,2.36
2014-07-14,48.9,6.83,0.33,3.55,0.42,0.44,0.36,23.4,34.27,2.42
2014-07-15,43.08,4.5,0.33,3.48,0.42,0.42,0.36,18.4,34.23,2.42
2014-07-16,42.86,6.83,0.33,3.42,0.42,0.4,0.36,18.3,34.29,2.38
2014-07-17,42.86,4.39,0.33,3.42,0.42,0.4,0.36,18.36,34.21,2.39
2014-07-18,39.53,6.75,0.33,3.49,0.42,0.39,0.36,14.58,48.5,2.44
2014-07-19,36.72,4.5,0.33,3.51,0.42,0.4,0.36,8.37,79.02,2.46
2014-07-20,30.7,6.78,0.33,3.52,0.42,0.42,0.36,8.31,77.7,2.44
2014-07-21,42.72,4.47,0.33,3.52,0.42,0.42,0.36,8.33,77.67,2.43
2014-07-22,35.01,6.8,0.33,3.43,0.42,0.42,0.36,8.36,77.84,2.44
2014-07-23,33.5,4.44,0.33,3.38,0.42,0.42,0.36,8.34,68.01,2.4
2014-07-24,33.48,6.75,0.29,3.45,0.42,0.42,0.36,8.41,57,2.19
2014-07-25,33.47,4.46,0.33,3.49,0.42,0.41,0.36,7.95,54.85,1.95
2014-07-26,33.5,6.68,0.33,3.47,0.42,0.41,0.36,7.69,54.8,1.97
2014-07-27,28.44,4.43,0.33,3.47,0.42,0.42,0.36,7.63,54.52,1.98
2014-07-28,38.47,4.42,0.33,3.47,0.42,0.42,0.36,7.69,54.53,1.96
2014-07-29,33.41,6.77,0.33,3.51,0.42,0.42,0.36,7.73,54.52,1.95
2014-07-30,33.39,4.41,0.33,3.58,0.41,0.42,0.36,7.63,54.97,1.92
2014-07-31,33.47,6.89,0.33,3.65,0.41,0.42,0.34,7.65,64.77,1.94
2014-08-01,30.53,15.42,0.33,4.36,0.41,0.97,0.36,7.02,81.6,1.94
2014-08-02,30.52,15.5,0.33,4.25,0.41,1.34,0.36,6.91,432.91,1.9
2014-08-03,30.51,15.37,0.33,4.57,0.42,1.33,0.36,6.93,NA,1.77
2014-08-04,30.36,15.3,0.33,5.58,0.42,1.33,0.36,6.99,NA,2.13
2014-08-05,30.55,15.17,0.33,7.62,0.42,1.32,0.36,6.97,944.91,2.5
2014-08-06,30.53,15.2,0.33,7.9,0.43,1.32,0.36,7.02,203.05,2.51
2014-08-07,30.49,15.24,0.33,7,0.43,1.31,0.36,6.92,133.09,2.46
2014-08-08,30.51,15.23,0.33,8.19,0.44,1.35,0.36,6.95,168.1,2.44
2014-08-09,30.5,15.25,0.33,9.85,0.45,1.38,0.36,6.98,206.1,2.38
